,title,release_date,original_language,genres,budget,revenue,runtime,year
69124,Videocracy,2009-08-28,en,Documentary,700000.0,1179676.0,85.0,2009
69145,The Adventures of Mark Twain,1944-05-03,en,Adventure-Drama,1623000.0,2350000.0,130.0,1944
69406,Shout,1991-10-04,en,Drama-Romance,0.0,3547684.0,89.0,1991
69421,Stolen Summer,2002-03-22,en,Drama-Family-Comedy,1800000.0,163348.0,91.0,2002
69451,The Magic Box,1952-01-01,en,Drama,0.0,110372.0,118.0,1952
69456,My Best Girl,1927-10-31,en,Drama-Comedy-Romance,483103.0,1027757.0,80.0,1927
69666,"Veritas, Prince of Truth",2007-03-24,en,Adventure-Family-Fantasy,5000000.0,160487.0,93.0,2007
69743,No Looking Back,1998-03-27,en,Drama-Romance,5000000.0,222099.0,96.0,1998
69822,Fighter Pilot: Operation Red Flag,2004-12-02,en,Documentary,5000000.0,30000000.0,48.0,2004
69889,Detour,2003-12-02,en,Thriller-Horror,0.0,2171000.0,88.0,2003
69890,Amreeka,2009-06-17,en,Drama,0.0,2176304.0,96.0,2009
70467,The Chocolate War,1988-11-18,en,Drama,0.0,303624.0,100.0,1988
70474,Lisa Picard Is Famous,2000-05-14,en,Comedy-Drama,0.0,112521.0,90.0,2000
70518,Inchon,1982-05-04,en,Drama-History-War,46000000.0,5200000.0,140.0,1982
70713,Jimmy Vestvood: Amerikan Hero,2016-03-13,en,Comedy,2500000.0,230069.0,84.0,2016
70775,Me Myself I,2000-04-20,en,Comedy-Romance,0.0,369975.0,104.0,2000
70904,Girls Will Be Girls,2003-07-05,en,Comedy,0.0,148047.0,79.0,2003
70939,Journey to Shiloh,1968-05-10,en,Drama-War-Western,0.0,407500.0,101.0,1968
70952,UFC 93: Franklin vs. Henderson,2009-01-17,en,,0.0,1300000.0,239.0,2009
71010,Macabre,1958-10-01,en,Horror-Thriller-Crime-Mystery,90000.0,5000000.0,72.0,1958
71251,Native Son,1986-12-24,en,Drama,2000000.0,1301121.0,111.0,1986
71397,Weekend Pass,1984-02-03,en,Comedy,0.0,21058000.0,88.0,1984
71475,Victory Through Air Power,1943-07-17,en,Animation-War-Documentary,799000.0,788000.0,65.0,1943
71550,Folks!,1992-05-01,en,Comedy,0.0,6132924.0,107.0,1992
71604,Six Pack,1982-07-16,en,Drama-Comedy-Family,0.0,20225989.0,108.0,1982
71627,Traces of Red,1992-11-13,en,Drama-Action-Thriller-Crime-Mystery,0.0,3206713.0,105.0,1992
71886,The Boys & Girls Guide to Getting Down,2007-03-23,en,Comedy-Documentary,2100000.0,14487294.0,92.0,2007
72012,Little Hercules,2009-01-01,en,Family-Fantasy,0.0,513722.0,90.0,2009
72116,The Keeper: The Legend of Omar Khayyam,2005-06-10,en,Adventure-Drama-Family,0.0,225863.0,95.0,2005
72275,Off Beat,1986-04-10,en,Comedy,10000000.0,4842778.0,92.0,1986
72447,Buck Privates Come Home,1947-04-04,en,Comedy-Romance-Action,1167500.0,2365000.0,77.0,1947
72461,Drain the Bermuda Triangle,2014-10-30,en,Documentary,2000000.0,4000000.0,50.0,2014
72494,Harum Scarum,1965-12-15,en,Comedy-Crime-Music-Romance,2400000.0,3100000.0,85.0,1965
72568,Steal Big Steal Little,1995-09-29,en,Comedy-Drama,25000000.0,6278139.0,113.0,1995
72869,Amistad,1997-12-10,en,Drama-History-Mystery,36000000.0,44229441.0,155.0,1997
72871,The Formula,1980-12-19,en,Thriller-Mystery,0.0,8894289.0,117.0,1980
72953,The Warning,2012-12-21,en,Horror,500000.0,500000.0,79.0,2012
73066,Emma Smith: My Story,2008-04-11,en,Drama-History,0.0,881787.0,98.0,2008
73116,"Aloha, Bobby and Rose",1975-04-29,en,Drama-Romance-Action,60000.0,35000000.0,88.0,1975
73224,The Amateur,1981-12-11,en,Action-Crime-Thriller,8338578.0,6892098.0,112.0,1981
73388,Excessive Force,1993-05-14,en,Action,3000000.0,1200000.0,87.0,1993
73576,The Painted Veil,1934-11-23,en,Drama-Romance,947000.0,1120000.0,85.0,1934
73694,First Descent,2005-12-02,en,Documentary,0.0,739690.0,110.0,2005
73787,Dance Me Outside,1995-03-10,en,Drama-Crime-Comedy,0.0,304852.0,84.0,1995
73793,Sweetgrass,2009-02-04,en,Western-Documentary,0.0,206728.0,101.0,2009
73831,Fashions of 1934,1934-02-14,en,Comedy-Drama-Music,317000.0,965000.0,78.0,1934
74117,Black Rose,2014-04-17,en,Action-Crime-Drama-Thriller,7000000.0,855450.0,83.0,2014
74154,Cry Wolf,1947-07-18,en,Mystery-Thriller,1461000.0,2690000.0,83.0,1947
74307,UFC Fight Night 80: Namajunas vs. VanZant,2015-12-10,en,,0.0,234725.0,0.0,2015
74388,Skins,2002-09-27,en,Action-Drama,0.0,249204.0,84.0,2002
74414,Tumbleweeds,1999-11-24,en,Comedy-Drama,312000.0,1281176.0,102.0,1999
74463,Any Number Can Play,1949-07-15,en,Drama,1363000.0,3205000.0,112.0,1949
74588,Centipede,2004-11-06,en,Horror,0.0,500000.0,96.0,2004
74605,Romeo & Juliet: Sealed with a Kiss,2006-06-23,en,Romance-Family-Animation,2000000.0,462107.0,76.0,2006
74810,The Trial,1993-06-18,en,Thriller-Drama,0.0,119267.0,118.0,1993
74854,The Belle of New York,1952-02-22,en,Music-Romance-Comedy,0.0,2606644.0,82.0,1952
74875,My Dog Tulip,2010-01-05,en,Animation-Comedy-Drama,0.0,246574.0,83.0,2010
74907,The World Before Your Feet,2018-11-21,en,Documentary,0.0,312789.0,95.0,2018
74959,A Fine Mess,1986-08-08,en,Comedy,0.0,6029824.0,90.0,1986
75060,Free Style,2008-12-24,en,Drama-Family,0.0,140987.0,94.0,2008
75282,Sadie Thompson,1928-01-07,en,Drama-Romance,1000000.0,7000000.0,97.0,1928
75295,Night Must Fall,1937-04-30,en,Drama-Mystery-Thriller,589000.0,1015000.0,116.0,1937
75318,The Fast and the Furious,1954-11-01,en,Action-Crime-Drama,66000.0,250000.0,73.0,1954
75742,Last Flight,2014-03-21,en,Action-Thriller,10000000.0,5900000.0,86.0,2014
75992,"Niagara, Niagara",1998-03-20,en,Drama-Romance,0.0,168462.0,93.0,1998
76068,Robot Stories,2003-01-01,en,Drama-Science Fiction-Romance,0.0,131451.0,85.0,2003
76109,"Cry, the Beloved Country",1995-12-15,en,Drama,0.0,676525.0,106.0,1995
76154,Virginia City,1940-03-23,en,Action-Drama-History-Romance-Western,1179000.0,2372567.0,121.0,1940
76187,The Hanoi Hilton,1987-03-27,en,War-Drama,0.0,760000.0,126.0,1987
76287,May It Last: A Portrait of the Avett Brothers,2017-09-12,en,Music-Documentary,0.0,725286.0,107.0,2017
76440,VeggieTales: Josh and the Big Wall,1997-09-01,en,Family-Animation,4078230.0,4078230.0,34.0,1997
76501,Washington Heights,2002-05-22,en,Drama-Romance,0.0,156021.0,89.0,2002
77069,Blue Planet,1990-01-01,en,Documentary,0.0,22800000.0,40.0,1990
77215,UFC 102: Couture vs. Nogueira,2009-08-29,en,,1285000.0,1920000.0,180.0,2009
77229,UFC 101: Declaration,2009-08-08,en,,0.0,3550000.0,180.0,2009
77263,Jurassic Park III,2001-07-18,en,Adventure-Action-Thriller-Science Fiction,93000000.0,368780809.0,92.0,2001
77452,Two for the Seesaw,1962-11-21,en,Romance,0.0,3000000.0,119.0,1962
77637,DeMarcus Cousins Presents Boogie's Comedy Slam,2020-07-20,en,Comedy,409000.0,1500000.0,69.0,2020
77762,I Was a Teenage Frankenstein,1957-11-23,en,Horror-Science Fiction,0.0,310000.0,74.0,1957
77796,Wired,1989-08-25,en,Comedy-Drama-Fantasy,0.0,1089000.0,112.0,1989
77912,Love Finds Andy Hardy,1938-07-22,en,Comedy-Romance,212000.0,2247000.0,91.0,1938
78046,Left Luggage,1998-03-30,en,Drama,0.0,100544.0,100.0,1998
78239,Storyville,1992-08-26,en,Drama-Mystery,0.0,422503.0,113.0,1992
78340,Edison And Leo,2008-09-04,en,Animation-Fantasy-Comedy-Romance-Adventure-Horror,10000000.0,1000000.0,79.0,2008
78489,Driftwood,2006-10-20,en,Horror-Mystery,0.0,1066555.0,83.0,2006
78607,Touch and Go,1986-08-22,en,Comedy-Drama-Romance,0.0,1300000.0,101.0,1986
78614,Hollywood & Wine,2011-05-03,en,Comedy-Thriller,5000000.0,8000000.0,95.0,2011
78633,The Sea of Grass,1947-04-25,en,Drama-Western,2349000.0,4689000.0,123.0,1947
78659,It Happens Every Spring,1949-06-10,en,Comedy,0.0,1850000.0,87.0,1949
79254,Michael Jackson: HIStory World Tour - Live in Copenhagen,1997-10-05,en,,0.0,165000000.0,138.0,1997
79535,Beautifully Broken,2018-08-24,en,Drama,0.0,1271572.0,108.0,2018
79728,The Tall Target,1951-08-17,en,Mystery-Thriller,966000.0,620000.0,78.0,1951
79886,IMAX Dolphins and Whales: Tribes of the Ocean,2008-02-15,en,Documentary,6000000.0,7518876.0,42.0,2008
79992,Under the Boardwalk,1989-04-14,en,Comedy-Romance,0.0,147542.0,102.0,1989
80047,Bellman and True,1987-11-12,en,Drama-Action-Thriller-Crime,0.0,226944.0,122.0,1987
80176,The Inkwell,1994-04-22,en,Comedy-Drama-Romance,0.0,8880705.0,110.0,1994
80367,Roadside Prophets,1992-03-27,en,Action-Adventure-Comedy-Drama,0.0,157645.0,96.0,1992
80369,One Night of Love,1934-07-16,en,Music-Romance,733150.0,2500000.0,84.0,1934
80491,Helmut Newton: The Bad and the Beautiful,2020-08-02,en,Documentary,0.0,160008.0,52.0,2020
80535,Camilla,1994-11-25,en,Adventure-Drama-Comedy-Family,8500000.0,250993.0,95.0,1994
80638,A Chorus of Disapproval,1989-08-18,en,Drama-Comedy-Romance,0.0,216373.0,95.0,1989
80786,China Girl,1942-12-09,en,Drama-War,0.0,1400000.0,95.0,1942
81213,Stateside,2004-05-23,en,Drama-Music-Romance,16000000.0,174318.0,97.0,2004
81224,The Hunting of the President,2004-04-27,en,Documentary,0.0,376612.0,90.0,2004
81255,Entertaining Angels: The Dorothy Day Story,1996-09-27,en,Drama,0.0,711872.0,112.0,1996
81269,Promised Land,1988-01-22,en,Drama-Romance,0.0,316000.0,102.0,1988
81497,The Beat Generation,1959-07-03,en,Crime,439000.0,750000.0,95.0,1959
81769,42 Up,1999-11-17,en,Documentary,0.0,300880.0,133.0,1999
82559,Middle of Nowhere,2012-10-12,en,Drama,2000000.0,2368060.0,101.0,2012
82592,The War Tapes,2006-10-22,en,Documentary,0.0,254190.0,97.0,2006
83077,Square Dance,1987-03-01,en,Drama-Romance,0.0,225358.0,112.0,1987
83260,Troppo Belli,2005-04-22,en,Comedy,2000000.0,903391.0,97.0,2005
83352,The House Across the Bay,1940-03-01,en,Drama,713965.0,684374.0,88.0,1940
83438,Hardly Working,1980-01-30,en,Comedy,3400000.0,49000000.0,91.0,1980
83452,Hair Show,2004-10-17,en,Comedy-Romance,0.0,302990.0,104.0,2004
83743,Three of Hearts,1993-04-30,en,Comedy-Drama-Romance,0.0,5495507.0,110.0,1993
83926,Bulletproof,1988-04-20,en,Action-Thriller,5000000.0,807947.0,94.0,1988
84005,Noise,2007-05-03,en,Crime-Drama-Thriller,0.0,614572.0,108.0,2007
84058,Camp,2013-02-22,en,Drama,200000.0,325000.0,111.0,2013
84110,Married to It,1991-09-11,en,Comedy-Romance,14000000.0,2059832.0,112.0,1991
84219,The Haunting of Morella,1990-02-09,en,Horror-Thriller-Romance,0.0,1547867.0,82.0,1990
84310,The Final Cut,1995-11-05,en,Action,0.0,551281.0,96.0,1995
84427,Care Bears: Season of Caring,2004-07-12,en,Adventure-Animation-Family-Fantasy,50000.0,900000.0,85.0,2004
84614,Standing Ovation,2010-07-16,en,Comedy-Music-Family,0.0,531826.0,105.0,2010
84649,The Fierce Wife Final Episode,2012-08-17,en,Drama-Romance,0.0,5000000.0,108.0,2012
84661,Rocket Gibraltar,1988-09-02,en,Drama-Family,0.0,187349.0,99.0,1988
84749,It's My Turn,1980-10-24,en,Comedy-Romance,0.0,11000000.0,91.0,1980
84798,Lookin' to Get Out,1982-10-08,en,Comedy,17000000.0,946461.0,105.0,1982
85045,VeggieTales: The Ballad of Little Joe,2003-08-17,en,Family-Animation-Adventure-Western-Drama-Comedy-Fantasy,352571.0,352571.0,35.0,2003
85107,"Sister, Sister",1987-09-13,en,Romance-Thriller-Drama-Mystery,4000000.0,743445.0,91.0,1987
85229,Saved,2009-04-11,en,Drama,200.0,1000000.0,89.0,2009
85303,Gordy,1995-05-12,en,Drama-Family-Fantasy,0.0,3992809.0,90.0,1995
85517,Lost Angels,1989-05-05,en,Drama,0.0,1247946.0,116.0,1989
86047,Steele Justice,1987-05-08,en,Action,0.0,1327740.0,95.0,1987
86103,Big Time,1988-12-30,en,Documentary-Music,0.0,148426.0,87.0,1988
86490,Daddy's Dyin'... Who's Got the Will?,1990-05-04,en,Comedy,0.0,1373728.0,95.0,1990
86544,Fishtales,2017-02-23,en,Animation-Family,0.0,339486.0,72.0,2017
86607,Paws,1997-09-25,en,Adventure-Family-Fantasy,137731.0,1778391.0,83.0,1997
86755,Foolish,1999-04-09,en,Comedy-Drama,0.0,6033999.0,84.0,1999
87123,Unbound,2018-06-15,en,Action-Crime-Drama-Thriller,80000.0,21000000.0,97.0,2018
87322,Burke & Wills,1985-10-30,en,History-Adventure-Drama,9000000.0,1600000.0,140.0,1985
87328,Andre and His Olive Tree,2020-08-21,en,Documentary,0.0,350544.0,104.0,2020
87342,Sing,1989-03-31,en,Drama,0.0,2260616.0,98.0,1989
87385,Street Hero,1984-08-15,en,Drama,2500000.0,700000.0,102.0,1984
87611,Twenty-one,1991-10-04,en,Drama-Comedy,0.0,256521.0,92.0,1991
87624,The Terror Within,1989-01-20,en,Horror-Science Fiction,0.0,858591.0,90.0,1989
87742,"Retreat, Hell!",1952-02-17,en,Drama-War,0.0,2000000.0,95.0,1952
87861,UFC 99: The Comeback,2009-06-13,en,,0.0,1300000.0,180.0,2009
87975,Jolly Roger,2001-10-12,en,Adventure-Family,0.0,645417.0,95.0,2001
88083,And You Thought Your Parents Were Weird!,1991-11-15,en,Family-Science Fiction-Comedy,0.0,402539.0,92.0,1991
88092,When a Man Loves,1927-08-21,en,History-Romance,528000.0,1037000.0,111.0,1927
88259,The Wild North,1952-01-28,en,Adventure-Romance-Western,1282000.0,4007000.0,97.0,1952
88811,UFC 96: Jackson Vs. Jardine,2009-03-07,en,,762000.0,1800000.0,177.0,2009
88954,X-Men: First Class,2011-06-01,en,Action-Science Fiction-Adventure,160000000.0,353624124.0,132.0,2011
89194,Man About Dog,2004-10-01,en,Comedy,2400000.0,2600000.0,85.0,2004
89301,Trader Horn,1931-02-03,en,Action-Adventure,1300000.0,4200000.0,122.0,1931
89469,The River Rat,1984-09-28,en,Adventure-Crime-Family-Drama,0.0,1142944.0,94.0,1984
89512,Solomon and Gaenor,1999-04-30,en,Drama-Romance,0.0,301754.0,105.0,1999
90070,Leonardo: The Works,2019-10-29,en,Documentary-History,0.0,137520.0,102.0,2019
90176,Shadow of a Woman,1946-09-14,en,Drama,427000.0,732000.0,78.0,1946
90465,One Minute to Zero,1952-09-19,en,War-Drama-Romance,2181000.0,1600000.0,105.0,1952
90480,George Strait: The Cowboy Rides Away,2014-08-29,en,Family-Music,0.0,99000000.0,120.0,2014
90607,A Polish Vampire in Burbank,1983-10-31,en,Horror-Comedy,3000.0,500000.0,84.0,1983
90847,"Tom, Dick and Harry",1941-06-13,en,Comedy-Fantasy-Romance,806000.0,1628000.0,87.0,1941
90944,Big Girls Don't Cry... They Get Even,1991-04-10,en,Comedy,0.0,271327.0,96.0,1991
91116,Ah Boys To Men,2012-11-07,en,Comedy,3000000.0,6180000.0,108.0,2012
91271,Ginostra,2003-01-29,en,Crime-Drama-Thriller,0.0,177098.0,135.0,2003
91344,"The Bread, My Sweet",2001-04-21,en,Drama-Romance,600000.0,1023156.0,105.0,2001
91500,The Stewardesses,1969-07-25,en,Comedy,100000.0,27000000.0,69.0,1969
91706,Aşık Oldum,1985-09-04,en,Comedy-Romance,65000.0,176000.0,92.0,1985
91836,Johnny O'Clock,1947-01-07,en,Crime-Drama,0.0,1750000.0,95.0,1947
91983,Billy's Hollywood Screen Kiss,1998-07-24,en,Comedy-Romance,0.0,2020700.0,92.0,1998
92043,The Umbrella Woman,1987-05-14,en,Drama-Romance,0.0,1155000.0,98.0,1987
92523,Stella Maris,1918-01-21,en,Drama,0.0,2400000.0,84.0,1918
92544,"Dancer, Texas Pop. 81",1998-05-01,en,Comedy-Drama-Family,0.0,565592.0,97.0,1998
93025,China Cry: A True Story,1990-11-02,en,Drama,0.0,4212828.0,101.0,1990
93052,Forsaking All Others,1934-12-23,en,Comedy-Drama-Romance,420069.0,2199000.0,84.0,1934
93167,Spirit of the Game,2016-10-08,en,Drama,3200000.0,222565.0,97.0,2016
93353,One Way Trip,2011-09-22,en,Horror,0.0,1105114.0,86.0,2011
93354,Bugs!,2003-07-24,en,Documentary,0.0,13630720.0,40.0,2003
93372,Josh and S.A.M.,1993-11-24,en,Adventure-Action-Comedy,18000000.0,1528163.0,96.0,1993
93562,The Bride Walks Out,1936-07-10,en,Comedy-Romance,289000.0,670000.0,75.0,1936
93568,The One and Only,1978-02-03,en,Comedy-Romance,0.0,16928137.0,97.0,1978
94082,Paperback Hero,1999-03-25,en,Comedy-Romance,0.0,1369280.0,96.0,1999
94145,A Pyromaniac's Love Story,1995-04-28,en,Comedy-Drama-Romance,0.0,345972.0,94.0,1995
94207,Table for Five,1983-02-18,en,Drama-Romance,8000000.0,2439705.0,121.0,1983
94275,UFC 98: Evans vs. Machida,2009-05-23,en,,0.0,3400000.0,173.0,2009
94278,A Place Called Chiapas,1998-02-20,en,Documentary,891000.0,229000.0,93.0,1998
94973,Andy Hardy Comes Home,1958-12-22,en,Comedy,313000.0,610000.0,80.0,1958
95058,Hercules Returns,1993-09-16,en,Comedy,0.0,213588.0,82.0,1993
95381,Alexander's Ragtime Band,1938-05-24,en,Drama-Music-Romance,2000000.0,4000000.0,106.0,1938
95471,Jessica Simpson: Reality Tour Live,2004-11-23,en,Music,500000.0,2303489.0,82.0,2004
95649,The Bears and I,1974-07-31,en,Adventure-Drama-Family,0.0,4000000.0,89.0,1974
95662,Damaged Lives,1933-09-15,en,Drama,10000.0,1800000.0,61.0,1933
95835,UFC 103: Franklin vs. Belfort,2009-09-19,en,,0.0,2400000.0,180.0,2009
96162,Burke & Wills,1985-10-30,en,History-Adventure-Drama,9000000.0,1600000.0,140.0,1985
96459,Beautifully Broken,2018-08-24,en,Drama,0.0,1271572.0,108.0,2018
96527,Big Bad Love,2001-10-11,en,Drama-Comedy,0.0,100420.0,111.0,2001
96574,The Living Sea,1995-02-01,en,Documentary,0.0,87600000.0,39.0,1995
97115,The Source,1999-01-23,en,Documentary-History,0.0,360895.0,88.0,1999
97124,Fast Charlie... the Moonbeam Rider,1979-05-01,en,Comedy,0.0,444334.0,98.0,1979
97460,The Bride Wore Red,1937-10-08,en,Comedy-Drama-Romance,960000.0,1200000.0,103.0,1937
97732,Subdivision,2009-08-20,en,Drama-Comedy,0.0,171958.0,100.0,2009
97937,Rude Awakening,1989-08-16,en,Comedy,0.0,3169719.0,98.0,1989
98080,Moshi Monsters: The Movie,2013-12-20,en,Adventure-Animation-Family-Comedy-Fantasy,1849089.0,2900000.0,81.0,2013
98566,The Singing Fool,1928-09-19,en,Drama-Music,388000.0,5916000.0,105.0,1928
100299,Big Jack,1949-04-12,en,Adventure-Western,869000.0,915000.0,85.0,1949
100424,DeAD,2013-02-10,en,Comedy-Drama-Thriller,500000000.0,201103001.0,104.0,2013
100784,The Student Teachers,1973-09-06,en,Comedy-Thriller,100000.0,1078000.0,90.0,1973
100883,Luv,1967-07-26,en,Romance-Comedy,0.0,1000000.0,93.0,1967
101110,Sarah Landon and the Paranormal Hour,2007-10-19,en,Family-Horror-Mystery-Thriller,0.0,586283.0,81.0,2007
101211,I Like It Like That,1994-10-14,en,Comedy-Drama-Romance,0.0,1777020.0,104.0,1994
101373,Def Comedy Jam Classics: Volume Two,2006-11-21,en,Comedy,1000000.0,10000000.0,300.0,2006
101386,All the Young Men,1960-08-26,en,Action-Adventure-Drama-War,1000000.0,2000000.0,83.0,1960
101456,The Baltimore Bullet,1980-04-01,en,Comedy-Crime-Drama,0.0,215498.0,103.0,1980
102491,The Mysterious Lady,1928-08-04,en,Adventure-Drama,337000.0,551000.0,89.0,1928
103202,UFC 248: Adesanya vs. Romero,2020-03-07,en,,0.0,2742906.0,220.0,2020
103252,Suddenly It's Magic,2012-10-31,en,Comedy-Drama-Romance,0.0,1261484.0,110.0,2012
103509,Bopha!,1993-09-16,en,Drama,12000000.0,212483.0,120.0,1993
103758,Pinkfinger,1965-05-13,en,Animation-Comedy-Family,2221487.0,2221487.0,6.0,1965
103846,Star of Midnight,1935-04-19,en,Comedy-Mystery-Romance,280000.0,831000.0,90.0,1935
103899,Tequila Body Shots,1999-05-07,en,Thriller-Horror-Comedy,1700000.0,9037000.0,93.0,1999
104782,Men Of Respect,1991-01-18,en,Drama-Action-Crime,0.0,139155.0,113.0,1991
104793,Lulu the Movie,2016-11-24,en,Comedy,1500000.0,650000.0,90.0,2016
105277,Uninvited Guest,1999-06-01,en,Thriller,0.0,170832.0,116.0,1999
105289,Golden Earrings,1947-08-27,en,Adventure-Romance,1000000.0,7000000.0,95.0,1947
105502,Resident Evil: The Final Chapter,2016-12-23,en,Action-Horror-Science Fiction,40000000.0,312242626.0,107.0,2016
105606,Red Garters,1954-02-09,en,Western,0.0,1300000.0,91.0,1954
106009,Ask Any Girl,1959-08-21,en,Comedy-Romance,1140000.0,3745000.0,98.0,1959
106031,DeMarcus Cousins Presents Boogie's Comedy Slam,2020-07-20,en,Comedy,409000.0,1500000.0,69.0,2020
106094,London After Midnight,1927-12-03,en,Horror-Drama,151666.0,1000000.0,69.0,1927
106135,Bad Ben,2016-10-05,en,Comedy-Horror-TV Movie-Thriller,300.0,110000.0,86.0,2016
106190,Disappearances,2007-05-11,en,Action-Adventure-Drama,1500000.0,312642.0,118.0,2007
106267,Dream Theater: Score - 20th Anniversary World Tour,2006-08-29,en,Music,1000000.0,10000000.0,157.0,2006
106748,Double Happiness,1994-09-07,en,Comedy-Romance-Drama,0.0,759393.0,87.0,1994
106863,Portrait in Black,1960-07-27,en,Drama-Thriller,1400000.0,9200000.0,112.0,1960
107407,Ah Girls Go Army,2022-02-01,en,Comedy-Drama,1428000.0,1785000.0,121.0,2022
107644,Wolves,1999-03-01,en,Documentary,0.0,5471376.0,40.0,1999
107760,"Those Lips, Those Eyes",1980-08-15,en,Comedy-Romance-Music-Drama,0.0,804713.0,105.0,1980
107764,Heart - Live at the Royal Albert Hall with The Royal Philharmonic Orchestra,2016-12-20,en,Music,100000.0,1000000.0,102.0,2016
107805,As You Desire Me,1932-05-28,en,Drama,460733.0,1362000.0,70.0,1932
108019,Seize the Night,2022-02-14,en,Drama-Thriller,120000.0,500000.0,87.0,2022
108166,The Miracle Man,1919-08-26,en,Drama,120000.0,3600000.0,80.0,1919
108167,Edge of Darkness,1943-04-09,en,Drama-War,1653000.0,3669000.0,119.0,1943
108262,Rocket Power: Island of the Menehune,2004-01-01,en,Animation,0.0,500000000.0,75.0,2004
108852,Sprung,1997-05-14,en,Comedy-Romance,0.0,7553105.0,105.0,1997
108937,Bye Bye Blues,1989-09-09,en,Music-Drama-Romance,0.0,161323.0,117.0,1989
108971,Wilson,1944-08-01,en,Romance-Drama-History-Music,2995000.0,2000000.0,154.0,1944
109033,Do You Want To Win?,2017-04-24,en,Documentary,0.0,150000.0,87.0,2017
109083,Do You Want To Win?,2017-04-24,en,Documentary,0.0,150000.0,87.0,2017
109327,Buddha Wild: Monk in a Hut,2008-04-16,en,Adventure-Comedy-Documentary-Family,25000.0,275000.0,60.0,2008
109479,April Love,1957-11-27,en,Comedy-Drama,1425000.0,3700000.0,97.0,1957
109483,Dire Straits - On the Night,1993-05-11,en,Music,1000000.0,10000000.0,94.0,1993
109971,UFC 246: McGregor vs. Cowboy,2020-01-18,en,,0.0,11087629.0,180.0,2020
110046,Three Little Words,1950-07-12,en,Comedy-Music-Romance,1470000.0,4526000.0,102.0,1950
110507,Bliss,1985-10-04,en,Comedy-Drama-Romance,3400000.0,660537.0,112.0,1985
110702,Trippin',1999-05-12,en,Comedy-Romance,0.0,9016377.0,94.0,1999
111363,The Miracle of the Bells,1948-03-27,en,Drama,2000000.0,2100000.0,120.0,1948
111839,Our Dancing Daughters,1928-09-01,en,Drama-Romance,178000.0,1099000.0,84.0,1928
111879,Moscow Heat,2004-11-24,en,Action-Drama-Thriller,0.0,1100000.0,89.0,2004
111927,UFC 246: McGregor vs. Cowboy,2020-01-18,en,,0.0,11087629.0,180.0,2020
112145,Unbound,2018-06-15,en,Action-Crime-Drama-Thriller,80000.0,21000000.0,97.0,2018
112561,Monster in a Box,1992-05-15,en,Comedy,0.0,311245.0,87.0,1992
112710,Matthew Blackheart: Monster Smasher,2002-02-19,en,Science Fiction-Fantasy-Action-Comedy-Horror,0.0,3400000.0,94.0,2002
